city,state,date,PM2_5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category,temperature,humidity
Ghaziabad,Uttar Pradesh,2022-01-09,103.8093229926199,329.33217891170517,,5.271273603127673,0.04438618225303836,,432.884876879225,Severe,,61.601548691327885
Allahabad,Uttar Pradesh,15/03/2022,,230.61521310567065,,24.899767627235676,,21.996957450224734,391.082374959538,Very Poor,32.50558511436712,36.166241985013656
Vadodara,Gujarat,04-07-2022,17.113692345977846,43.836117861881974,,7.921644089886741,0.8181770897295166,18.260423958716977,71.36409708272761,,,53.859881758866095
Varanasi,Uttar Pradesh,2023-11-05,78.49394762913555,,40.51061581632371,23.369444088163466,,40.1942725924259,327.31976161349525,Very Poor,14.755411193781583,76.69527041819063
Guwahati,Assam,2023-07-31,57.12812414734658,101.38453973002568,,29.32180791056902,2.054277727637136,76.8440097330891,238.22427769443524,Poor,29.243890180725103,69.70288842797883
Visakhapatnam,Andhra Pradesh,2022-08-28,106.61672623474695,133.54771179134318,45.20665767217108,5.091745026811088,1.9496428917785715,24.850686230271542,444.59174839889477,Severe,26.367780610639763,
Faridabad,Haryana,2022-04-19,67.29577077036507,,,13.150211846026673,0.517375108968516,,,Poor,29.363338122886812,
Kanpur,Uttar Pradesh,2021-06-18,88.76174892967208,140.11340191589215,34.34073807301522,7.615072355988645,0.7753370231595484,40.26289976085245,,Very Poor,38.224597904164995,48.51427112861896
Visakhapatnam,Andhra Pradesh,2021-10-14,165.89146827581834,186.38453448150864,13.65314034453009,5.61115963418564,1.1579783436020572,21.104176704247863,691.7674227101625,Severe,12.634452110848539,70.78466876424007
Vadodara,Gujarat,2023-06-12,,186.80443245636783,33.4997276496107,4.644838816719102,2.148474623840087,,,Very Poor,41.24135913181381,
Chennai,Tamil Nadu,2022-08-19,149.735394399282,289.21788203159616,72.58554329840845,2.1573242218039286,0.6237885799584564,47.26190280232688,624.396594645006,Severe,,76.92547254623706
Faridabad,Haryana,2023/04/30,104.30322146007556,169.44027956530786,20.551939051328652,3.8610913681622256,1.3184435985968346,25.888056413042477,434.9444334885151,Severe,40.54318120506226,68.69301027181302
Faridabad,Haryana,2023-12-19,150.8010065494332,278.89000851644306,21.135251907505282,,2.705896591889863,34.77181050418787,,Severe,20.079612377903263,70.49209874988918
Varanasi,Uttar Pradesh,2021-05-10,59.15605231099283,98.75818667608027,28.947455709475502,41.098238264416935,1.5676372519554076,13.65906138749094,246.6807381368401,Poor,39.152406390977276,32.22664584224796
Faridabad,Haryana,2022-06-13,69.09158432106464,159.7657591208839,33.16467183475273,19.34405179508341,1.8125919261363146,,288.11190661883955,Poor,32.26821963707907,36.6501102567293
Visakhapatnam,Andhra Pradesh,2021-09-11,84.30604787997038,102.50446994581522,48.91042169587372,3.035167158830949,0.5326959352509583,17.826038085405045,351.5562196594765,,27.48539820927426,74.50827865301844
 Pune,Maharashtra,2022-05-12,55.68884595814671,137.30234941617817,10.544786365983608,18.687876066589652,0.5980916906131559,25.81852085718587,232.22248764547177,Poor,32.43791917020242,55.69841337873178
Nagpur,Maharashtra,2023/11/29,,248.32875391315935,37.15099412923098,19.94532573346451,0.9466811239418865,35.268489137059596,611.1489590729809,Severe,14.878274946775768,
Vadodara,Gujarat,2021-11-24,,265.53298330994755,19.603041476824153,11.670653279396378,0.1523429842880688,,397.3442815587723,Very Poor,11.372854918011818,41.203541855380706
Amritsar,Punjab,2022-05-12,,204.16778912188656,62.12085720258756,5.526856709739028,0.032767608876080816,,220.52807669728062,Poor,40.523203760497736,32.74381070735692
Amritsar,Punjab,2023-09-28,117.34693764107148,240.77961103194949,26.800259960170425,,0.21436778952573082,63.497821689312836,489.33672996326806,Severe,,78.47947918513778
Jaipur,Rajasthan,2022-02-07,154.61937521499362,413.2624916805,29.563635855505794,11.519537785486952,,58.67472935224636,644.7627946465234,Severe,26.00264879439763,58.162610253280484
Jaipur,Rajasthan,2021-11-09,-97.44228087780922,226.96733003016257,33.7304506015092,6.548910739406088,0.6004682153209511,66.01511208837086,406.33431126046446,Severe,25.920483644359496,43.41475117306261
Guwahati,Assam,2022-03-01,65.72736244735817,81.4381266387353,30.193975102247418,24.373042926237694,0.9463024095835362,30.667063458060085,274.0831014054836,Poor,35.700302984575885,36.07046455652701
Nashik,Maharashtra,03-12-2021,109.00066214374475,,43.63182712470883,14.687026193861799,0.28853813053393934,,454.5327611394156,Severe,,42.07718138901316
Mumbai,Maharashtra,2023-06-22,187.60887823757756,493.52827016965097,31.1523011106203,,0.16860887212289488,38.29238654393458,782.3290222506984,Severe,,61.6294541946788
Lucknow,Uttar Pradesh,2023-05-15,26.115068263098557,75.42306397782794,18.32333805894256,9.0094544845022,0.1218586146439809,30.129421695471066,108.89983465712098,Moderate,31.38652653564671,38.76627009874288
Chennai,Tamil Nadu,02-02-2022,359.82224928594195,929.208861068254,8.185932077232907,13.945503383981002,1.2836007614883873,96.0037432937533,1500.4587795223779,Severe,23.4239697832653,76.84741524343127
Hyderabad,Telangana,01-23-2021,134.78067023557466,,40.57663069164384,15.068175083474296,0.4698449480466552,64.79220416964246,562.0353948823463,Severe,18.53075091988635,62.62502085006493
Guwahati,Assam,2023-07-07,49.766558589545895,49.49860883009425,68.53492326504178,,0.12185308397056774,80.88166247038802,207.52654931840638,Poor,29.942802573328727,89.69199961687306
Visakhapatnam,Andhra Pradesh,2023-09-30,120.56788927251114,115.9973929051349,25.1825439093013,7.477216626407247,0.3278740955060357,27.62156263885766,502.76809826637145,Severe,,94.5907604338871
Ghaziabad,Uttar Pradesh,2021-01-09,238.54691639394028,432.4670007666788,44.11164590668127,23.138915491876556,1.7375386790687977,25.605529098517643,994.7406413627309,Severe,26.838254671246006,58.12468700978754
Chennai,Tamil Nadu,2021-05-21,130.04560334685442,372.9924379844957,16.911840281022283,11.390940067940582,1.3557930355173766,38.98257682802435,542.2901659563829,,,33.314620806874444
Guwahati,Assam,2021-06-02,136.53526313908117,371.91382835093464,7.15342761340664,17.9202281319762,1.999667107491619,23.92055953991989,569.3520472899685,Severe,28.67677400607006,40.09936466559489
Kanpur,Uttar Pradesh,2023-10-02,103.70339666437046,210.43418878684034,,21.331588842018505,1.9660741238243458,8.897714494737427,432.44316409042483,,15.026921093800627,44.371497518118666
Kolkata,West Bengal,2023-07-14,,94.38871366932793,27.34460445022342,31.789970936387633,0.28691622034451364,40.45285461817226,326.7623479245484,Very Poor,33.99574573274568,76.51673664119635
Bhopal,Madhya Pradesh,2022-03-22,-105.31082725532117,111.38575842138667,,14.21195584069963,0.15740687418752605,44.50481629048801,439.1461496546893,Severe,39.07974661286132,54.210944873761036
Patna,Bihar,2022-10-20,151.11285761023558,256.22901915420005,40.577860080027406,11.185772633827701,1.469222671879917,21.77531739291455,630.1406162346824,Severe,13.43310580822913,79.34800873137345
Ghaziabad,Uttar Pradesh,2021-10-10,238.7882231951087,522.5073081813408,10.340630012827148,28.790975729409475,0.772387272639704,56.01125269248951,995.7468907236033,Severe,18.145461519938117,
Guwahati,Assam,2023-07-20,45.90475314535545,67.36367039257593,68.54794396171187,0.4677814088905355,0.1928127225884898,32.40365421594544,191.4228206161322,,26.134050853371857,65.39340937392846
Ludhiana,Punjab,2023-04-10,140.18233488840576,145.71279038428037,,0.4157193615131568,,,584.560336484652,Severe,40.59800070242153,56.215003320375516
Faridabad,Haryana,2021-08-21,,124.16386551048559,44.75454082729478,2.759714801695339,2.3076137514212003,31.38003916103479,,Very Poor,,75.3808963638786
Nashik,Maharashtra,04-27-2023,40.72571142550642,137.62534518804586,44.12862755444547,,0.26845910244166427,42.63222050581358,169.82621664436175,Moderate,41.904540679409294,57.13547010965439
Allahabad,Uttar Pradesh,2022/04/04,-99.52775595281896,211.1738207210473,,,0.8154159536186255,38.52189469540358,415.0307423232551,Good,35.39615894126085,38.54932911041081
delhi,Delhi,01-04-2022,111.3104403008013,249.86406899564565,14.79781281918779,7.67480438137671,0.39094864785978045,14.241360926840741,464.16453605434145,Severe,10.43685184580896,
Pune,Maharashtra,2023-03-14,113.54869861229804,149.60907146081604,31.229201814132338,28.963189837766077,0.6277575467907197,38.86114623540403,473.4980732132828,Severe,36.54967876486797,62.43299322432616
Ahmedabad,Gujarat,2021-05-21,78.53373726460468,214.73741832463466,47.647813930985976,10.5907977481148,0.32273955901938434,7.341821011777861,327.4856843934015,Very Poor,28.191553806649537,33.26394880019353
Lucknow,Uttar Pradesh,2022-02-01,97.37070924266553,201.11502716104553,22.950666937860294,0.5386249000432076,,,406.0358575419152,Severe,24.187691999289363,68.61128525308708
Nashik,Maharashtra,2022-01-20,-161.80789889826616,596.8252199860485,40.10503005398786,1.8413342985738157,0.42505049614585666,93.39995008856657,674.7389384057699,Severe,20.866536994127955,68.30084699235555
AHMEDABAD,Gujarat,2023-02-14,199.50827317252387,3214.618255235621,57.45596274201704,12.565331508116811,0.9793469659870513,31.184805014911454,831.9494991294246,Severe,,44.4352243439394
Hyderabad,Telangana,05-07-2023,15.13216182582933,37.57643933085235,24.805956967765326,9.832144175567189,0.2889081735217596,63.594884814069175,,Satisfactory,,81.86077289590054
Agra,Uttar Pradesh,2021-05-27,125.34567323129407,173.48704569547706,59.809026495121564,15.11133294282943,0.5012855585456877,22.483848405063643,522.6914573744963,Severe,,53.63333042276043
Patna,Bihar,2023-08-20,174.0654367310662,147.70789875700768,67.4220562365984,17.397628438486336,0.22841554118694463,55.586787741554765,725.852871168546,Severe,27.708063280369725,72.4267931083966
Ludhiana,Punjab,2022-05-25,99.24163117918262,,,16.809436096091567,2.130149762864192,,413.8376020171915,Severe,,65.93288078765477
Ranchi,Jharkhand,2021-07-28,,62.4656194759532,26.35094111891196,,2.447751334417028,86.68822771662869,166.78247928215922,Moderate,34.99375354825587,94.59784518934244
Varanasi,Uttar Pradesh,2023/05/08,68.52837273871641,117.07493304772045,,5.68845364588923,0.19161015719299918,34.7400163582291,285.7633143204474,,39.87911442610479,51.70948291478897
Patna,Bihar,2021-06-27,53.694523484353816,244.2465280988594,17.76980589890306,,3.093234590081534,56.82054804442543,223.9061629297554,Poor,34.10177545112817,50.00029437263529
Srinagar,Jammu and Kashmir,04/04/2021,103.08457921720273,312.4174031885234,46.51316372261163,11.303043021931277,0.341618387633518,35.79673526453425,429.8626953357354,Severe,40.33509945403705,48.93117551551119
Guwahati,Assam,2022-06-08,107.05425043208554,,47.967149221634045,21.97226219557632,0.5498663215645301,22.983927283807652,,Severe,33.466675099042796,65.40144295509594
bangalore,Karnataka,2023-10-31,100.81769622049399,386.5390402476242,28.57009428336392,19.878751714477097,0.11517276368993377,24.687263355912123,420.40979323945993,Severe,19.936077037935718,
Vadodara,Gujarat,2023-07-06,87.23513093109925,305.1618227584493,,14.346431078371763,0.7150299162844196,25.07023754357806,363.7704959826839,Very Poor,30.009790606361392,
Jaipur,Rajasthan,10-09-2021,234.15997189115538,420.62869554233794,38.145559702038284,,0.14819707405921745,32.18370625509898,976.4470827861179,Severe,18.249200649235036,78.71837577749324
Chennai,Tamil Nadu,2021-06-30,76.90569927697268,153.27095907125482,,14.09164224989881,,44.032728680797575,320.6967659849761,Very Poor,28.797340142139536,38.22817179906279
Amritsar,Punjab,2021-11-12,119.66460614095699,226.7514295030136,38.641215838739775,19.993076935643565,1.3070884400002725,34.82429666303158,499.00140760779067,Severe,24.040469162330012,61.01648283816026
Chennai,Tamil Nadu,2022/04/06,,,18.615264440270316,12.786926196288828,0.3397228228857518,49.69689946472675,337.45942390789725,Very Poor,,34.34831667497339
AHMEDABAD,Gujarat,12-12-2022,244.9854429359573,293.3578854431389,36.51716307383412,7.416367844647795,1.4829464280164046,,1021.589297042942,Severe,26.961256265281634,46.25707413948683
Ludhiana,Punjab,24/12/2022,101.15650335364121,184.41916349814852,37.979852173565874,NA,1.0459296762635173,96.17746424201779,421.82261898468386,,12.818978505058212,46.15952863677853
Allahabad,Uttar Pradesh,2022/01/21,136.41197641722388,262.2815791282894,35.90045911785186,5.496784199503286,0.3068041635605425,42.8910552216435,568.8379416598236,Severe,18.56809863518435,52.728923010156784
Varanasi,Uttar Pradesh,2021-02-17,413.86448123505676,668.5671904316764,50.75630746229001,7.874380355203924,1.441119300443543,56.41028407860319,1725.8148867501866,Severe,10.43211811974103,48.922004897183484
Vadodara,Gujarat,2021-10-14,137.31704801465628,174.11073082859585,19.694357508331617,16.046850411672363,,81.00851123462557,572.6120902211167,Severe,15.49799607787267,69.7841471601352
Visakhapatnam,Andhra Pradesh,2023-02-23,78.11818630458524,163.1945724572132,49.30970014318859,9.071928821330642,2.8206831698166313,5.797471121527526,325.7528368901204,,,52.74789029141589
Bhopal,Madhya Pradesh,2023-03-11,,81.94188183121102,39.185611587496,20.712587360979967,0.7258491814263691,12.79515280648791,123.68500297446857,Moderate,,50.35636848959929
Ludhiana,Punjab,2022/12/24,76.5644666041515,207.4084033652806,28.507290409930377,20.993854333984615,0.30276872163943747,16.859321404844543,319.27382573931175,Very Poor,17.377434332000256,42.72805971503762
Faridabad,Haryana,2022/10/16,230.18333477006294,421.430974396982,31.487883903862496,27.550572131228993,0.6395139629689384,86.24656159532955,,Severe,16.746880595989268,
Ranchi,Jharkhand,2023-01-17,285.25760300493414,756.3900003473387,56.147475129587065,9.170641452686635,0.3826810919190442,39.51366894282303,1189.5242045305754,Severe,20.44310264609198,61.34410186907514
Ghaziabad,Uttar Pradesh,2022-04-02,177.09956908482496,213.990474656379,30.779402363903465,3.100163329673675,0.07087318956540965,43.04519656656657,,Severe,,66.56753696534044
Lucknow,Uttar Pradesh,2021-04-14,74.29476181555907,186.4971785528807,,3.3661433771508418,0.5325151752166081,23.073682997575776,309.8091567708813,Very Poor,29.477191049616817,57.32278300760497
Chennai,Tamil Nadu,2023-12-21,105.74095056150321,260.2512841972878,,9.475386892835271,0.5688119167666618,26.559475657688402,440.9397638414684,Severe,24.417592499256767,76.33260432754435
Vadodara,Gujarat,2022-05-16,41.48442113585543,99.5630242900041,12.445914836188955,24.739571841305263,0.08906508236729449,19.02030374116275,172.99003613651712,Moderate,39.84169070915154,64.83613905645215
Agra,Uttar Pradesh,2022-02-11,189.93848175423662,409.0656652859057,17.79517611448662,,,19.66678540596837,,Severe,,51.61885666113722
Guwahati,Assam,2022-06-15,,,,21.950737511594337,0.32470224630113553,42.58857583413765,194.14942038485395,Moderate,41.193778876536115,64.8607905473628
Varanasi,Uttar Pradesh,2022-08-07,122.18103939035441,216.78656053873348,31.288082898411155,4.736421900227468,,53.66994053291189,509.4949342577779,Severe,,69.7471778802264
Bhopal,Madhya Pradesh,2023-04-27,44.401915657077076,105.04033001545665,11.06426534664904,8.282111589038365,1.8012849297266162,24.95870856588573,185.1559882900114,Moderate,33.93965524695608,69.56342266083587
Calcutta,West Bengal,2022-02-10,64.37470718264763,193.9474556059371,8.976413778057086,15.83202834589655,0.3121578289134305,52.263844726183606,268.4425289516406,Poor,22.507891268499556,54.09997182871288
Ghaziabad,Uttar Pradesh,2023-07-08,48.738467510127215,98.65258848476586,18.77115603838149,9.165117585740926,0.254382804148229,,203.23940951723048,Poor,,72.99661687657793
Kanpur,Uttar Pradesh,2021-05-18,,198.35752323964036,32.010475232506074,9.700972312916319,0.019177417801940544,7.182126262912912,,Very Poor,39.3807548541412,
Faridabad,Haryana,2023-10-26,113.1360405571114,163.26031974376735,19.647850972163084,3.7974844323733046,,6.096550181122796,471.7772891231545,Severe,25.269838331951135,42.875566626634814
Kolkata,West Bengal,04-28-2022,47.10110258956905,102.28351930770893,22.453419246143017,20.818855673383545,0.8903074916236804,105.05153883654323,196.41159779850295,Moderate,32.06747931147328,46.28649042705731
Kanpur,Uttar Pradesh,2021-03-12,44.70181505157837,185.3726706123131,,31.023831352459933,4.821661473030132,48.0426169638056,186.4065687650818,Moderate,33.39639584773741,55.29281058691765
Amdavad,Gujarat,08-08-2021,,102.10900970872376,30.062009544998467,6.032242416077228,0.0712002551065995,36.7608927371857,,Moderate,29.557784430284023,76.07306419174672
Indore,Madhya Pradesh,2022-10-03,,288.2216327995826,,0.892648982125947,1.614691501515855,33.250458891056624,,Severe,20.96871879065155,62.792008610875385
Ludhiana,Punjab,2021-06-03,138.23681353075594,157.44105353400727,82.23643223554964,16.46176915815134,0.44326470237328275,45.511669723810705,576.4475124232523,Severe,38.169122056789405,
Lucknow,Uttar Pradesh,2023-12-09,128.6544659609979,459.73548367149147,22.776938147673313,14.270318543668388,0.38439305342967467,52.70352554279107,536.4891230573612,Severe,23.01245527962493,68.30886640086902
Hyderabad,Telangana,2021-05-21,95.81220764024347,61.29325678972014,50.91921485286444,35.70990252806095,0.24287987476760003,45.11443343315663,,Very Poor,,37.049409875897865
hyderabad,Telangana,2022-06-19,34.74134987745568,91.0116129154179,24.933199443821998,8.842045190738894,0.6547875992629982,14.745059544423697,144.8714289889902,Moderate,36.23770039431714,33.540859335337316
Srinagar,Jammu and Kashmir,2023/11/20,169.53422923863587,422.80033525913234,22.82602327315443,4.61366901911916,1.6410248296947694,16.649626818166563,706.9577359251116,Severe,,76.61998381630548
Faridabad,Haryana,2021-02-04,140.2052038557351,196.86441387031473,,6.419745895180139,1.0068908955176397,,,,16.83554255808137,40.41024163692254
Mumbai,Maharashtra,2023-03-09,109.89112952226937,185.91326878247014,7.018724156323136,5.400789519969752,0.1976820676886064,33.0785107520296,458.24601010786324,Severe,,34.46578433067175
Varanasi,Uttar Pradesh,05/06/2021,137.00524391016123,323.1427349058828,,27.435769446670598,0.16867681094639186,45.11752587961324,571.3118671053724,,39.275193538139575,41.332940539367286
Pune,Maharashtra,2022-05-12,74.79612331546039,116.73858362300284,25.803575265168092,2.6462494008180677,0.06549691632077334,22.479637100202243,311.8998342254698,Very Poor,39.920679033234435,41.57686173458358
Meerut,Uttar Pradesh,2022-07-30,32.50663946383586,125.00300646917457,81.21484942354851,3.5060467156136994,0.22344194834793743,37.95098887520374,135.55268656419554,Moderate,26.215816762633423,
Visakhapatnam,Andhra Pradesh,2022-09-06,,50.634011061667245,11.24370717646733,,0.26087695819553186,15.138584031204616,191.9827210853382,,25.48082764386202,67.10314677341924
Varanasi,Uttar Pradesh,2023-11-29,,151.57745540415686,5.831463565697472,13.269680690089551,0.15561538197682148,18.388743600762968,547.6468213235852,Severe,19.727596234550063,
Visakhapatnam,Andhra Pradesh,06-02-2023,64.14336268667402,197.3075283603421,missing,31.80590758409009,0.1150643050179288,19.486283902269502,267.47782240343065,Poor,27.30702603868653,
Rajkot,Gujarat,2021-06-25,81.62291951191618,,18.427980402181795,9.703717687425842,0.9601994949615691,30.795541321822824,340.3675743646905,Very Poor,32.891836446658196,58.9569972497104
Ghaziabad,Uttar Pradesh,2021-12-14,238.35357822056184,,34.642108693682744,32.82921914498539,4.2821676948122755,24.507806852592285,993.9344211797429,Severe,27.223885993470823,61.561110053571355
Pune,Maharashtra,2021-12-20,244.30110617180378,347.2015629741427,,14.143692052554234,1.007376517856019,,1018.7356127364218,Severe,,
Mumbai,Maharashtra,2023/11/03,52.95131128867007,78.47931972827823,,10.291710693505525,0.06185705250928591,64.80522209570049,220.80696807375418,Poor,25.920567244297963,70.32113069181675
Faridabad,Haryana,2021-08-27,52.17676000548415,243.68786266043676,25.85895339461542,,,17.515982457262215,217.5770892228689,Poor,34.83317419508553,91.23929386039904
Nashik,Maharashtra,08-02-2021,,357.1821900970273,32.811033043473984,12.861116191479265,,,1485.3054572552,Severe,22.20917154633975,76.61815192083156
Chennai,Tamil Nadu,2021-06-06,70.09429026219316,91.15723348721487,31.246206883092682,9.952513549187566,1.9912506059322508,56.348264863865616,292.29319039334547,Poor,28.823130911518863,48.15882837371333
Agra,Uttar Pradesh,2022-09-10,60.88498727364717,,19.91995661747688,9.771359186505304,0.21576999719119555,78.42740762939668,253.89039693110868,Poor,30.42326027238149,84.51856746267495
Hyderabad,Telangana,2023-02-06,85.50294715664988,226.677033512602,52.60089113621196,,,42.95143076478775,356.54728964323,Very Poor,,40.090952619778626
Ludhiana,Punjab,07-06-2023,143.5836335309851,357.5161847184957,77.2299486829903,7.07870516361416,0.010460367701952104,24.90904138525149,598.743751824208,,34.1047993016876,
Ludhiana,Punjab,2023-11-24,-135.57220489658715,134.46608337274483,37.257305009517026,15.792870366858137,0.27691800660667737,71.72948618382533,565.3360944187684,Severe,16.764219861241592,78.49801319869378
Amritsar,Punjab,2023-02-08,134.87959024136663,238.27251415779236,55.497231917738475,19.10614257754828,,36.31106590167151,562.4478913064988,Severe,15.133722031957966,75.77871548372082
Allahabad,Uttar Pradesh,2021-10-02,245.25288352134666,6452.158483667464,28.24866928604687,18.356999220599057,2.1366922356315214,52.382138569663034,1022.7045242840155,Severe,24.833700828718737,
Varanasi,Uttar Pradesh,2023-11-08,155.56518552013887,276.353362033746,5.232950020104043,1.0830351690631175,0.779312418613415,40.358967856910645,648.7068236189791,Severe,24.02853877085893,49.40622280033668
Ahmedabad,Gujarat,2021-04-25,91.72369522877469,147.6632298698412,72.76203060607114,,0.7864999958261829,75.79171076677285,382.48780910399046,Very Poor,30.281081979140016,32.82274989601719
Mumbai,Maharashtra,2023-06-30,40.5723748497804,118.60747252144337,20.127872785148455,,1.1097121689539973,,169.18680312358427,Moderate,28.814198068907853,
Vadodara,Gujarat,2021-03-23,35.06431951010563,158.16788457234927,23.364927453462094,32.55123244146598,,33.75959666607371,146.2182123571405,Severe,30.448387143264476,50.334746738428166
Guwahati,Assam,2023-04-22,,102.92510979148017,48.06478065700625,14.314016108809055,,49.01411057727288,361.2476296711664,,30.666535528969902,62.66132394268819
Bhopal,Madhya Pradesh,19-11-2021,160.31164540104675,301.6411724911104,28.75223327798504,,0.39364496756315953,63.742076036839215,668.4995613223649,Severe,,61.806727238932034
Guwahati,Assam,05-16-2022,51.12103875083551,89.31142895778726,11.734340525878334,,,33.55526216070217,213.17473159098407,Poor,32.38539816657475,36.52840789753524
Faridabad,Haryana,2023-01-22,215.19213613617376,994.0156233442567,57.783036438537614,8.401894599492397,,9.359082175473315,897.3512076878445,Severe,27.30830832620335,75.0736857432903
Bhopal,Madhya Pradesh,2023-08-04,35.169406164519856,56.22260812997278,53.80066457172077,19.348723395395147,0.23121025457333963,123.44089708257938,146.6564237060478,Moderate,26.59668020694295,78.94758247006108
Agra,Uttar Pradesh,2022-07-04,41.89380731913666,134.3407469687744,22.707757450634794,,0.8649521476362838,,174.69717652079987,Moderate,32.31577358373284,72.74862498963857
Amritsar,Punjab,2023-01-19,,315.3220910134837,37.907962351540945,14.058274912516582,0.7829054801126731,57.356562967292575,492.31373450192194,Severe,,65.61732102767256
Meerut,Uttar Pradesh,2021-01-11,457.4985328448028,606.593264339233,21.38195676207247,9.878681807495417,0.12458672462873233,70.65674867843582,1907.7688819628277,,,50.232003336109564
Jaipur,Rajasthan,10/03/2023,127.34603691096815,230.58240106457959,10.0828283754401,1.497022526904414,2.1861136119776647,36.478004403612644,531.0329739187372,,40.36542050772979,30.893510046738577
Amritsar,Punjab,2021-10-28,,,29.73125547153695,42.03598415049726,2.7123232001367437,,1135.41999146118,Severe,,60.9136119539819
Guwahati,Assam,2021-09-29,-47.26300911959219,94.84783143387813,missing,3.6497800092525057,0.053090440634767734,32.74605941273994,,Moderate,27.689934044350977,88.92677301911564
Indore,Madhya Pradesh,08-06-2022,,153.76026192963772,36.75531058933117,37.132245563252944,2.286644064020066,18.3460811827745,299.71486194509936,Poor,27.14579850419564,94.15719120681185
Hyderabad,Telangana,2023-10-12,292.17458367501536,,87.02073097905591,24.220900751891634,0.11507307888955887,33.5937401346538,1218.368013924814,Severe,13.857401301811816,63.40486643708499
Vadodara,Gujarat,2023-10-13,-186.0819099603785,311.98323091076554,9.405385332403347,24.000150495597563,0.052184248848137355,,775.9615645347784,Severe,,67.94332718928426
Delhi,Delhi,2022-04-03,,161.4880141735252,64.72044663683187,7.185553405211791,1.7783497502376489,46.24697790147664,215.17573165581,Poor,39.77294413789056,69.09272770710388
Indore,Madhya Pradesh,2023-07-18,28.50436632969998,79.02676460183889,50.72160957494805,23.54923346962802,0.5585373097943535,,118.86320759484892,Moderate,26.153239213291208,69.73168701317783
Kolkata,West Bengal,2022-03-05,,361.55713462051693,,2.7061015633563628,0.14278387258521227,22.899466720637392,558.2863592811875,Severe,,66.36506133742708
Ghaziabad,Uttar Pradesh,24-11-2023,220.66882851199972,406.69639440569654,12.11718349774399,,0.7607017429179957,22.961873558033734,920.1890148950388,Severe,27.02329159581015,
Delhi,Delhi,2022-06-02,46.43770591689727,184.25383707601458,,14.048183018805327,0.4307271947179982,58.29217004574382,,,39.277611520115705,50.74188857383136
Srinagar,Jammu and Kashmir,2023-12-24,95.28614745879246,160.90025727003757,,,0.7716619335492885,20.806272760248643,397.34323490316456,Very Poor,,44.444769684550806
Chennai,Tamil Nadu,17-03-2022,,114.88152104769972,33.23760629964128,21.49460111960805,,17.403638733756463,171.73614725286873,Moderate,33.97374566198971,40.936945879906716
Ahmedabad,Gujarat,2021-12-17,198.39247845901207,747.3245701567625,23.339757779355168,10.586939071186457,1.117175325207034,,827.2966351740803,Severe,25.97342027383342,63.961673793866105
Amritsar,Punjab,2022-01-08,198.49032786272937,405.53623295614904,36.24393841028407,7.958669402098539,0.04915673133859717,27.96226400155983,827.7046671875814,Severe,15.665592017071836,70.53611909679154
Agra,Uttar Pradesh,06/08/2022,85.62130057206615,190.60799976640428,40.505690710019124,10.508524145833952,,,357.0408233855158,Very Poor,27.60835615983016,65.68845288319834
Indore,Madhya Pradesh,2023-05-02,49.47788157220532,279.11238401023314,37.65651844696106,20.278949623334043,0.24618260105331435,,206.32276615609618,Poor,34.15358308706906,30.21346243676184
Amritsar,Punjab,2021-09-11,,,38.12627527442848,10.138853235674135,,19.78342182139248,677.2619354540552,,28.693526118428633,74.84019936998679
Vadodara,Gujarat,2023-12-17,120.57371062955662,192.3546049603951,27.366203690337244,4.799099793531155,0.07699165912561479,46.57082041694919,502.79237332525105,Severe,11.432268734636509,67.3969691259571
Guwahati,Assam,2022-04-04,72.8398342049348,113.96553023459562,26.405560009218387,16.330543008122284,1.3585540470890558,42.35700626845095,303.74210863457813,Very Poor,39.876441878252415,52.52308380189885
Kanpur,Uttar Pradesh,2022-06-04,80.89171918770948,172.78947697209844,,,0.35022545348461276,69.80131442579369,337.31846901274855,Very Poor,34.19347382027779,41.46702141539717
Faridabad,Haryana,2023-01-30,178.78623770413918,327.46515483170623,29.66727532282532,18.915126870584466,0.10259728933273049,59.062024076382876,745.5386112262604,Severe,23.032525397912583,77.15231842751541
Agra,Uttar Pradesh,2023-12-01,149.85095748514655,297.46710658159867,18.191208503852938,5.399427575459547,0.2701660517869004,51.4140296919686,624.8784927130611,Severe,27.03356249239887,
Chennai,Tamil Nadu,2021-02-03,-161.3903739231045,,46.00658480175271,14.81381748075133,0.3584275121619451,38.92961242005545,672.9978592593458,Severe,20.809885839346425,
jaipur,Rajasthan,2022-11-19,101.25946932146154,365.04595984527134,19.67907476023564,11.51670159357387,0.4898205867466614,55.34888972638125,422.2519870704946,Severe,24.781258207755656,47.68045664338123
Srinagar,Jammu and Kashmir,2022-01-21,275.39461798097363,346.60900206177865,21.83755473671216,45.44232880026633,0.21668569514963254,16.818398252375655,1148.39555698066,Severe,10.641400650040662,65.71397571484832
Guwahati,Assam,2021/03/23,95.86549333565523,182.64073417823704,46.57829737106351,6.961151329889645,0.5364218174204004,,399.7591072096823,Very Poor,38.97071839420802,56.3969718103624
Meerut,Uttar Pradesh,2023-09-07,60.339604957154535,,7.297403669718875,3.0653953542645076,,42.11557440438237,251.61615267133442,,33.10192779165146,83.79879459504093
Kolkata,West Bengal,2022-02-14,151.08569506254986,168.86727001514728,33.05410900747158,6.525414175876229,0.07476502735535805,16.531853233055454,630.0273484108329,Severe,20.10070382383314,
